source_id,title,description,breadcrumbs,price_raw,currency_raw,url,seller,availability,country,product_name,brand,reference,unit,price_amount,price_currency,price_symbol,price_text,information_text,description_text,features_text,specifications_text,benefits_text,details_text,other_sections,sections,txt_path,html_path,es_status
1154,Centro de preferencia de la privacidad,,Activas siempre > 750gr,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,750gr,,PEN,,,,,,,,,,{},dataset/txt_limpios/1154.txt,dataset/paginas_descargadas/1154.html,EN
1155,Centro de preferencia de la privacidad,,Activas siempre > 8 Piezas,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,8 Piezas,,PEN,,,,,TE RECOMENDAMOS | VIVANDA | Pollo Entero Fresco con Menudencia | 9 | 50 | REDONDOS | Baby Chicken Congelado REDONDOS | 21 | 99 | Pollo Entero sin Piel ARTISAN Light x Kg | En el disponible | Pollo Fresco con Menúdencia Trozado en 8 Piezas | Pollo Fresco Light Sin Piel | ¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | |Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""VIVANDA"", ""Pollo Entero Fresco con Menudencia"", ""9"", ""50"", ""REDONDOS"", ""Baby Chicken Congelado REDONDOS"", ""21"", ""99"", ""Pollo Entero sin Piel ARTISAN Light x Kg"", ""No disponible"", ""Pollo Fresco con Menudencia Trozado en 8 Piezas"", ""Pollo Fresco Light Sin Piel"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1155.txt,dataset/paginas_descargadas/1155.html,ET
1156,Centro de preferencia de la privacidad,,Activas siempre > 500g,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,500g,,PEN,,,,,,,,,,{},dataset/txt_limpios/1156.txt,dataset/paginas_descargadas/1156.html,EN
1157,Centro de preferencia de la privacidad,,Activas siempre > 1.4Kg,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,1.4Kg,,PEN,,,,,TE RECOMENDAMOS | REDONDOS | Piernas y Muslos Aderezo Criollo REDONDOS Bolsa 780g | 17 | 89 | Piernas y Muslos Aderezo Estofado REDONDOS Bolsa 780g | 20 | Pollada Criolla REDONDOS Media Pechuga y Pierna con Encuentro Bolsa 800g | 90 | Pollada Criolla REDONDOS Pierna con Encuentro Bolsa 780g | 16 | 50 | EL AVIADOR | Alitas de Pollo Buffalo Maceradas EL AVIADOR Bolsa 16un | No disponible | Sangrecita de Pollo REDONDOS Bolsa 500g | AVINKA | Carne Molida de Pollo AVINKA | Precio x kg | 24 | Pollo Trozado Macerado SAN FERNANDO ¡Asu Olla! Sazón Pollo Pollada Bolsa 800g | 18 | Piernas y Muslos Aderezo Oriental REDONDOS Bolsa 780g | ¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | |Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""REDONDOS"", ""Piernas y Muslos Aderezo Criollo REDONDOS Bolsa 780g"", ""17"", ""89"", ""Piernas y Muslos Aderezo Estofado REDONDOS Bolsa 780g"", ""20"", ""Pollada Criolla REDONDOS Media Pechuga y Pierna con Encuentro Bolsa 800g"", ""90"", ""Pollada Criolla REDONDOS Pierna con Encuentro Bolsa 780g"", ""16"", ""50"", ""EL AVIADOR"", ""Alitas de Pollo Buffalo Maceradas EL AVIADOR Bolsa 16un"", ""No disponible"", ""Sangrecita de Pollo REDONDOS Bolsa 500g"", ""AVINKA"", ""Carne Molida de Pollo AVINKA"", ""Precio x kg"", ""24"", ""Pollo Trozado Macerado SAN FERNANDO ¡Asu Olla! Sazón Pollo Pollada Bolsa 800g"", ""18"", ""Piernas y Muslos Aderezo Oriental REDONDOS Bolsa 780g"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1157.txt,dataset/paginas_descargadas/1157.html,ET
1158,Centro de preferencia de la privacidad,,Activas siempre > 1Kg,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,1Kg,,PEN,,,,,TE RECOMENDAMOS | Piernas y Muslos Aderezo Pachamanca REDONDOS Bolsa 780g | 17 | Piernas y Muslos Aderezo Oriental REDONDOS Bolsa 780g | Piernas y Muslos Aderezo Estofado REDONDOS Bolsa 780g | Filete de Pechuga de Pollo Oriental REDONDOS Bandeja 620g | 40 | EL AVIADOR | Alitas Orientales Maceradas EL AVIADOR Bolsa 16un | No disponible | Sangrecita de Pollo REDONDOS Bolsa 500g | SAN FERNANDO | Alitas Maceradas Orientales SAN FERNANDO Paquete 1kg | 26 | 80 | AVINKA | Carne Molida de Pollo AVINKA | Precio x kg | 24 | Pollo Trozado Macerado SAN FERNANDO ¡Asu Olla! Sazón Pollo Al Horno Bolsa 800g | Pollo Trozado Macerado SAN FERNANDO Asu Olla! Sazón Pollo Oriental Bolsa 800g | ¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | |Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""Piernas y Muslos Aderezo Pachamanca REDONDOS Bolsa 780g"", ""17"", ""Piernas y Muslos Aderezo Oriental REDONDOS Bolsa 780g"", ""Piernas y Muslos Aderezo Estofado REDONDOS Bolsa 780g"", ""Filete de Pechuga de Pollo Oriental REDONDOS Bandeja 620g"", ""40"", ""EL AVIADOR"", ""Alitas Orientales Maceradas EL AVIADOR Bolsa 16un"", ""No disponible"", ""Sangrecita de Pollo REDONDOS Bolsa 500g"", ""SAN FERNANDO"", ""Alitas Maceradas Orientales SAN FERNANDO Paquete 1kg"", ""26"", ""80"", ""AVINKA"", ""Carne Molida de Pollo AVINKA"", ""Precio x kg"", ""24"", ""Pollo Trozado Macerado SAN FERNANDO ¡Asu Olla! Sazón Pollo Al Horno Bolsa 800g"", ""Pollo Trozado Macerado SAN FERNANDO ¡Asu Olla! Sazón Pollo Oriental Bolsa 800g"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1158.txt,dataset/paginas_descargadas/1158.html,ET
1159,Centro de preferencia de la privacidad,,Activas siempre > 500g,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,500g,,PEN,,,,,,,,,,{},dataset/txt_limpios/1159.txt,dataset/paginas_descargadas/1159.html,EN
1160,Centro de preferencia de la privacidad,,Activas siempre > 200g,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,200g,,PEN,,,,,TE RECOMENDAMOS | Café Gourmet Americano CAFETAL Bolsa 450g | 39 | JUAN VALDEZ | Café Molido JUAN VALDEZ Volcán Bolsa 250g | 38 | 70 | -9% | ARTIDORO | Café Molido ARTIDORO RODRIGUEZ Cajamarca Bolsa 250g | 43 | 90 | SELLO ROJO | Café Molido SELLO ROJO Tradición Bolsa 425g | 27 | 60 | VILLA RICA | Café Molido VILLA RICA Gourmet Bolsa 250g | 40 | 20 | ZENA | Café Molido ZENA Selecto Doypack 200g | 17 | Café Gourmet Espresso CAFETAL Bolsa 200g | 25 | ALTOMAYO | Café Tostado Molido ALTOMAYO Gourmet Bolsa 200g | 24 | Café Molido CAFETAL Gourmet Americano Chanchamayo Bolsa 200g | Café Molido SELLO ROJO Tradición Bolsa 850g | 52 | ¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | | Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | pollo | 7. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""Café Gourmet Americano CAFETAL Bolsa 450g"", ""39"", ""JUAN VALDEZ"", ""Café Molido JUAN VALDEZ Volcán Bolsa 250g"", ""38"", ""70"", ""-9%"", ""ARTIDORO"", ""Café Molido ARTIDORO RODRIGUEZ Cajamarca Bolsa 250g"", ""43"", ""90"", ""SELLO ROJO"", ""Café Molido SELLO ROJO Tradición Bolsa 425g"", ""27"", ""60"", ""VILLA RICA"", ""Café Molido VILLA RICA Gourmet Bolsa 250g"", ""40"", ""20"", ""ZENA"", ""Café Molido ZENA Selecto Doypack 200g"", ""17"", ""Café Gourmet Espresso CAFETAL Bolsa 200g"", ""25"", ""ALTOMAYO"", ""Café Tostado Molido ALTOMAYO Gourmet Bolsa 200g"", ""24"", ""Café Molido CAFETAL Gourmet Americano Chanchamayo Bolsa 200g"", ""Café Molido SELLO ROJO Tradición Bolsa 850g"", ""52"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""pollo"", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1160.txt,dataset/paginas_descargadas/1160.html,ET
1161,Centro de preferencia de la privacidad,,Activas siempre > 190g,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,190g,,PEN,,,,,TE RECOMENDAMOS | Café Instantáneo NESCAFÉ Kirma Doypack 140g | 22 | 90 | CAFETAL | Café Instántaneo Intenso CAFETAL Frasco 180g | 32 | -26% | NESCAFÉ | Café Instantáneo NESCAFÉ Tradición Doypack 150g | 30 | 50 | 26% | JACOBS | Café Liofilizado JACOBS Gold Suave Frasco 200g | 44 | Café NESCAFÉ Gold Cappuccino Caja 8un | 21 | NESCAFE | Café Instantáneo NESCAFÉ Vienés Caja 144g | JUAN VALDEZ | Café Liofilizado JUAN VALDEZ Regular Frasco 95g | 35 | 60 | Café NESCAFE Descafeinado Frasco 170g | 41 | Café Instantáneo NESCAFÉ Tradición Doypack 45g | 9 | Café Instantáneo NESCAFÉ Tradición Doypack 140g | 28 | ¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | | Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | pollo | 7. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""Café Instantáneo NESCAFÉ Kirma Doypack 140g"", ""22"", ""90"", ""CAFETAL"", ""Café Instántaneo Intenso CAFETAL Vial 180g"", ""32"", ""-26%"", ""NESCAFÉ"", ""Café Instantáneo NESCAFÉ Tradición Doypack 150g"", ""30"", ""50"", ""26%"", ""JACOBS"", ""Café Liofilizado JACOBS Gold Suave Frasco 200g"", ""44"", ""Café NESCAFÉ Gold Cappuccino Caja 8un"", ""21"", ""NESCAFE"", ""Café Instantáneo NESCAFÉ Vienés Caja 144g"", ""JUAN VALDEZ"", ""Café Liofilizado JUAN VALDEZ Regular Frasco 95g"", ""35"", ""60"", ""Café NESCAFE Descafeinado Frasco 170g"", ""41"", ""Café Instantáneo NESCAFÉ Tradición Doypack 45g"", ""9"", ""Café Instantáneo NESCAFÉ Tradición Doypack 140g"", ""28"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""pollo"", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1161.txt,dataset/paginas_descargadas/1161.html,ET
1162,Centro de preferencia de la privacidad,,Activas siempre > 200g,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,200g,,PEN,,,,,TE RECOMENDAMOS | ALTOMAYO | Café Instantáneo ALTOMAYO Liofilizado Frasco 170g | 51 | 30 | NESCAFÉ | Café Instantáneo NESCAFÉ Tradición Doypack 250g | 42 | Café Instantáneo NESCAFÉ Tradición Frasco 170g | JUAN VALDEZ | Café Liofilizado JUAN VALDEZ Regular Frasco 50g | 21 | Café Liofilizado JACOBS Gold Suave Frasco 200g | KIRMA | Café KIRMA Doypack 150g | En el disponible | Café Instántaneo Gourmet ALTOMAYO Doypack 150g | 31 | Café NESCAFÉ Gold Signature Frasco 190g | 46 | 80 | Café Instantáneo Granulado NESCAFE Doypack 90g | 25 | BELL'S | Café Instantáneo BELL'S Granulado Frasco 200g | 22 | | Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | | Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | pollo | 7. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""ALTOMAYO"", ""Café Instantáneo ALTOMAYO Liofilizado Frasco 170g"", ""51"", ""30"", ""NESCAFÉ"", ""Café Instantáneo NESCAFÉ Tradición Doypack 250g"", ""42"", ""Café Instantáneo NESCAFÉ Tradición Frasco 170g"", ""JUAN VALDEZ"", ""Café Liofilizado JUAN VALDEZ Regular Frasco 50g"", ""21"", ""Café Liofilizado JACOBS Gold Suave Frasco 200g"", ""KIRMA"", ""Café KIRMA Doypack 150g"", ""No disponible"", ""Café Instántaneo Gourmet ALTOMAYO Doypack 150g"", ""31"", ""Café NESCAFÉ Gold Signature Frasco 190g"", ""46"", ""80"", ""Café Instantáneo Granulado NESCAFE Doypack 90g"", ""25"", ""BELL'S"", ""Café Instantáneo BELL'S Granulado Frasco 200g"", ""22"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""pollo"", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1162.txt,dataset/paginas_descargadas/1162.html,ET
1163,Centro de preferencia de la privacidad,,Activas siempre > 170g,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,170g,,PEN,,,,,TE RECOMENDAMOS | Café Instantáneo ALTOMAYO Descafeinado Frasco 170g | 42 | 70 | Café Instántaneo Gourmet ALTOMAYO Doypack 90g | 21 | Café Instántaneo Clásico ALTOMAYO Doypack 150g | 27 | 40 | NESCAFÉ | Café Instantáneo NESCAFÉ Tradición Doypack 250g | JUAN VALDEZ | Café Liofilizado JUAN VALDEZ Regular Frasco 50g | NESCAFE | Café Instantáneo NESCAFÉ Tradición Frasco 50g | No disponible | Café Liofilizado JUAN VALDEZ Regular Frasco 95g | 35 | -7% | Café NESCAFE Descafeinado Frasco 170g | 41 | MARISCAL | Café Instantáneo MARISCAL Frasco 170g | 29 | ¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | | Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | pollo | 7. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""Café Instantáneo ALTOMAYO Descafeinado Frasco 170g"", ""42"", ""70"", ""Café Instántaneo Gourmet ALTOMAYO Doypack 90g"", ""21"", ""Café Instántaneo Clásico ALTOMAYO Doypack 150g"", ""27"", ""40"", ""NESCAFÉ"", ""Café Instantáneo NESCAFÉ Tradición Doypack 250g"", ""JUAN VALDEZ"", ""Café Liofilizado JUAN VALDEZ Regular Frasco 50g"", ""NESCAFE"", ""Café Instantáneo NESCAFÉ Tradición Frasco 50g"", ""No disponible"", ""Café Liofilizado JUAN VALDEZ Regular Frasco 95g"", ""35"", ""-7%"", ""Café NESCAFE Descafeinado Frasco 170g"", ""41"", ""MARISCAL"", ""Café Instantáneo MARISCAL Frasco 170g"", ""29"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""pollo"", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1163.txt,dataset/paginas_descargadas/1163.html,ET
1164,Centro de preferencia de la privacidad,,Activas siempre > 850g,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,850g,,PEN,,,,,TE RECOMENDAMOS | JUAN VALDEZ | Café Molido JUAN VALDEZ Cumbre Bolsa 250g | 38 | 70 | ALTOMAYO | Café Tostado Molido ALTOMAYO Gourmet Bolsa 450g | 50 | MOUNTAIN VRICA | Café Molido VILLA RICA Extra Bolsa 220g | 24 | VILLA RICA | Café Molido VILLA RICA Gourmet Bolsa 250g | 40 | 20 | ZENA | Café Molido ZENA Descafeinado Doypack 250g | 39 | Café Tostado Molido ALTOMAYO Natural Doypack 200g | 16 | Café Molido Molido JUAN VALDEZ Orgánico Bolsa 283g | 44 | 30 | -9% | CAFETAL | Café Tostado y Molido CAFETAL Selecto Bolsa 200g | 15 | 9% | BELL'S | Café Tostado Molido BELL'S Bolsa 220g | Café Gourmet Americano CAFETAL Bolsa 450g | ¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | | Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | pollo | 7. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""JUAN VALDEZ"", ""Café Molido JUAN VALDEZ Cumbre Bolsa 250g"", ""38"", ""70"", ""ALTOMAYO"", ""Café Tostado Molido ALTOMAYO Gourmet Bolsa 450g"", ""50"", ""MOUNTAIN VRICA"", ""Café Molido VILLA RICA Extra Bolsa 220g"", ""24"", ""VILLA RICA"", ""Café Molido VILLA RICA Gourmet Bolsa 250g"", ""40"", ""20"", ""ZENA"", ""Café Molido ZENA Descafeinado Doypack 250g"", ""39"", ""Café Tostado Molido ALTOMAYO Natural Doypack 200g"", ""16"", ""10"", ""Café Molido JUAN VALDEZ Orgánico Bolsa 283g"", ""44"", ""30"", ""-9%"", ""CAFETAL"", ""Café Tostado y Molido CAFETAL Selecto Bolsa 200g"", ""15"", ""9%"", ""BELL'S"", ""Café Tostado Molido BELL'S Bolsa 220g"", ""Café Gourmet Americano CAFETAL Bolsa 450g"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""pollo"", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1164.txt,dataset/paginas_descargadas/1164.html,ET
1165,Centro de preferencia de la privacidad,,Activas siempre > 900ml,,PEN,,Desconocido,unknown,PE,Centro de preferencia de la privacidad,Activas siempre,,900ml,,PEN,,,,,TE RECOMENDAMOS | BELL'S | Aceite de Canola BELL'S Spray 150ml | 14 | -15% | COCINERO | Aceite Vegetal COCINERO Botella 900ml | 8 | 60 | 15% | Aceite Vegetal PRIMOR Clásico Botella 1.8L | 19 | 80 | 16 | 18% | BASSO | Aceite de Maíz BASSO Botella 1L | 13 | SoyA | Aceite de Soya SOYA Botella 900ml | 6 | 30 | Aceite de Soya BELL'S Botella 900ml | WESSON | Aceite de Soya SAO Botella 900ml | 10 | Aceite Vegetal PRIMOR Clásico Botella 900ml | | Entérate de eventos exclusivos y promociones especiales que tenemos para ti! | SUSCRIBIRME | Acepto las políticas de tratamientos de datos personales | Razón Social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023. | | Hola! | Encuentra todo lo que necesitas en Vivanda online | Términos más buscados | 1. | quesos | 2. | vino | 3. | café | 4. | quark 500g | 5. | leche | 6. | pollo | 7. | yogurt | 8. | lunch florencia | 9. | agua | 10 | vinos,,,,,"{""Características"": [""TE RECOMENDAMOS"", ""BELL'S"", ""Aceite de Canola BELL'S Spray 150ml"", ""14"", ""-15%"", ""COCINERO"", ""Aceite Vegetal COCINERO Botella 900ml"", ""8"", ""90"", ""7"", ""60"", ""15%"", ""-18%"", ""Aceite vegetal PRIMOR Clásico Botella 1.8L"", ""19"", ""80"", ""16"", ""18%"", ""BASSO"", ""Aceite de Maíz BASSO Botella 1L"", ""13"", ""SOYA"", ""Aceite de Soya SOYA Botella 900ml"", ""6"", ""30"", ""Aceite de Soya BELL'S Botella 900ml"", ""WESSON"", ""Aceite Vegetal WESSON Canola Botella 1.18L"", ""39"", ""50"", ""SAO"", ""Aceite de Soya SAO Botella 900ml"", ""10"", ""Aceite vegetal PRIMOR Clásico Botella 900ml"", ""¡Entérate de eventos exclusivos y promociones especiales que tenemos para ti!"", ""SUSCRIBIRME"", ""Acepto las políticas de tratamiento de datos personales"", ""Razón social: Compañía Food Retail S.A.C. RUC: 20608300393. Todos los derechos reservados Vivanda 2023."", ""¡Hola!"", ""Encuentra todo lo que necesitas en Vivanda online"", ""Términos más buscados"", ""1."", ""quesos"", ""2."", ""vino"", ""3."", ""cafe"", ""4."", ""quark 500g"", ""5."", ""leche"", ""6."", ""pollo"", ""7."", ""yogurt"", ""8."", ""lunch florencia"", ""9."", ""agua"", ""10."", ""vinos""]}",dataset/txt_limpios/1165.txt,dataset/paginas_descargadas/1165.html,ET
